@relation elecDS
@attribute date numeric
@attribute day {'1','2','3','4','5','6','7'}
@attribute period numeric
@attribute nswprice numeric
@attribute nswdemand numeric
@attribute class {'DOWN','UP'}
@data
0.000398,'4',0.914894,0.107752,0.430527,'DOWN'
0.000398,'4',0.93617,0.121713,0.477388,'UP'
0.000398,'4',0.957447,0.13093,0.49033,'UP'
0.000398,'4',0.978723,0.13093,0.500446,'UP'
0.000398,'4',1,0.13093,0.489586,'UP'
0.000442,'5',0,0.13093,0.485421,'UP'
0.000442,'5',0.021277,0.121713,0.461619,'UP'
0.000442,'5',0.042553,0.111024,0.433948,'UP'
0.000442,'5',0.06383,0.090759,0.364177,'DOWN'
0.000442,'5',0.085106,0.081122,0.308688,'DOWN'
0.000442,'5',0.106383,0.081122,0.262571,'DOWN'
0.000442,'5',0.12766,0.081122,0.217197,'DOWN'
0.000442,'5',0.148936,0.081122,0.190866,'DOWN'
0.000442,'5',0.170213,0.081122,0.176138,'DOWN'
0.000442,'5',0.191489,0.081122,0.175245,'DOWN'
0.000442,'5',0.212766,0.081122,0.203511,'DOWN'
0.000442,'5',0.234043,0.121713,0.246504,'UP'
0.000442,'5',0.255319,0.134622,0.339334,'UP'
0.000442,'5',0.276596,0.14447,0.444511,'UP'
0.000442,'5',0.297872,0.044134,0.459833,'DOWN'
0.000442,'5',0.319149,0.07926,0.526778,'DOWN'
0.000442,'5',0.340426,0.13105,0.546712,'UP'
0.000442,'5',0.361702,0.13096,0.543886,'UP'
0.000442,'5',0.382979,0.178095,0.576317,'UP'
0.000442,'5',0.404255,0.168338,0.582565,'UP'
0.000442,'5',0.425532,0.168338,0.564713,'UP'
0.000442,'5',0.446809,0.149634,0.545076,'UP'
0.000442,'5',0.468085,0.149634,0.530943,'UP'
0.000442,'5',0.489362,0.149634,0.529009,'UP'
0.000442,'5',0.510638,0.146391,0.519786,'UP'
0.000442,'5',0.531915,0.13105,0.510562,'UP'
0.000442,'5',0.553191,0.13093,0.492859,'UP'
0.000442,'5',0.574468,0.13105,0.481851,'UP'
0.000442,'5',0.595745,0.045214,0.469057,'DOWN'
0.000442,'5',0.617021,0.13105,0.457751,'UP'
0.000442,'5',0.638298,0.13105,0.451651,'UP'
0.000442,'5',0.659574,0.149634,0.459982,'UP'
0.000442,'5',0.680851,0.168338,0.472776,'UP'
0.000442,'5',0.702128,0.168338,0.511009,'UP'
0.000442,'5',0.723404,0.134622,0.567242,'UP'
0.000442,'5',0.744681,0.092951,0.619756,'DOWN'
0.000442,'5',0.765957,0.149634,0.592086,'UP'
0.000442,'5',0.787234,0.13093,0.573341,'UP'
0.000442,'5',0.808511,0.121713,0.528414,'DOWN'
0.000442,'5',0.829787,0.045214,0.504017,'DOWN'
0.000442,'5',0.851064,0.11874,0.480363,'DOWN'
0.000442,'5',0.87234,0.076498,0.464743,'DOWN'
0.000442,'5',0.893617,0.044134,0.423535,'DOWN'
0.000442,'5',0.914894,0.076498,0.378608,'DOWN'
0.000442,'5',0.93617,0.129248,0.43618,'UP'
0.000442,'5',0.957447,0.090759,0.464445,'DOWN'
0.000442,'5',0.978723,0.13093,0.489735,'UP'
0.000442,'5',1,0.121713,0.484231,'UP'
0.000487,'6',0,0.076498,0.478727,'DOWN'
0.000487,'6',0.021277,0.044224,0.447337,'DOWN'
0.000487,'6',0.042553,0.044073,0.412824,'DOWN'
0.000487,'6',0.06383,0.045214,0.339929,'DOWN'
0.000487,'6',0.085106,0.044104,0.280571,'DOWN'
0.000487,'6',0.106383,0.045214,0.227611,'DOWN'
0.000487,'6',0.12766,0.074877,0.185808,'DOWN'
0.000487,'6',0.148936,0.074877,0.153377,'DOWN'
0.000487,'6',0.170213,0.044104,0.132996,'DOWN'
0.000487,'6',0.191489,0.067311,0.123326,'DOWN'
0.000487,'6',0.212766,0.068302,0.126897,'DOWN'
0.000487,'6',0.234043,0.068302,0.141922,'DOWN'
0.000487,'6',0.255319,0.068302,0.171526,'DOWN'
0.000487,'6',0.276596,0.07932,0.209461,'DOWN'
0.000487,'6',0.297872,0.084364,0.254389,'DOWN'
0.000487,'6',0.319149,0.084364,0.328176,'DOWN'
0.000487,'6',0.340426,0.084364,0.394674,'DOWN'
0.000487,'6',0.361702,0.102978,0.431866,'DOWN'
0.000487,'6',0.382979,0.119731,0.468164,'UP'
0.000487,'6',0.404255,0.119731,0.468164,'UP'
0.000487,'6',0.425532,0.119731,0.453288,'UP'
0.000487,'6',0.446809,0.117029,0.435733,'UP'
0.000487,'6',0.468085,0.084544,0.420857,'DOWN'
0.000487,'6',0.489362,0.084364,0.405088,'DOWN'
0.000487,'6',0.510638,0.084364,0.395716,'DOWN'
0.000487,'6',0.531915,0.07932,0.379649,'DOWN'
0.000487,'6',0.553191,0.07932,0.368045,'DOWN'
0.000487,'6',0.574468,0.07932,0.355995,'DOWN'
0.000487,'6',0.595745,0.07932,0.347813,'DOWN'
0.000487,'6',0.617021,0.07932,0.336805,'DOWN'
0.000487,'6',0.638298,0.07932,0.338292,'DOWN'
0.000487,'6',0.659574,0.084364,0.344689,'DOWN'
0.000487,'6',0.680851,0.085895,0.356442,'DOWN'
0.000487,'6',0.702128,0.085895,0.405385,'DOWN'
0.000487,'6',0.723404,0.07932,0.467272,'DOWN'
0.000487,'6',0.744681,0.102258,0.536745,'UP'
0.000487,'6',0.765957,0.108262,0.53734,'UP'
0.000487,'6',0.787234,0.099045,0.507587,'UP'
0.000487,'6',0.808511,0.099045,0.462362,'UP'
0.000487,'6',0.829787,0.099045,0.424278,'UP'
0.000487,'6',0.851064,0.084364,0.400922,'UP'
0.000487,'6',0.87234,0.07932,0.378756,'DOWN'
0.000487,'6',0.893617,0.076168,0.347367,'DOWN'
0.000487,'6',0.914894,0.076168,0.316275,'DOWN'
0.000487,'6',0.93617,0.07932,0.35302,'DOWN'
0.000487,'6',0.957447,0.076168,0.365665,'DOWN'
0.000487,'6',0.978723,0.068302,0.381137,'DOWN'
0.000487,'6',1,0.045214,0.349003,'DOWN'
0.000531,'7',0,0.044224,0.335019,'DOWN'
0.000531,'7',0.021277,0.045214,0.290539,'DOWN'
0.000531,'7',0.042553,0.044104,0.264207,'DOWN'
0.000531,'7',0.06383,0.044104,0.211693,'DOWN'
0.000531,'7',0.085106,0.044104,0.171378,'DOWN'
0.000531,'7',0.106383,0.044104,0.1385,'DOWN'
0.000531,'7',0.12766,0.044104,0.112764,'DOWN'
0.000531,'7',0.148936,0.044104,0.090598,'DOWN'
0.000531,'7',0.170213,0.06518,0.081077,'DOWN'
0.000531,'7',0.191489,0.06518,0.073639,'DOWN'
0.000531,'7',0.212766,0.067311,0.081523,'DOWN'
0.000531,'7',0.234043,0.067311,0.089259,'DOWN'
0.000531,'7',0.255319,0.067311,0.112318,'DOWN'
0.000531,'7',0.276596,0.067311,0.131657,'DOWN'
0.000531,'7',0.297872,0.068302,0.15427,'DOWN'
0.000531,'7',0.319149,0.080731,0.207825,'UP'
0.000531,'7',0.340426,0.080731,0.268224,'UP'
0.000531,'7',0.361702,0.084064,0.315977,'UP'
0.000531,'7',0.382979,0.084064,0.365814,'UP'
0.000531,'7',0.404255,0.080731,0.387385,'UP'
0.000531,'7',0.425532,0.083824,0.385748,'UP'
0.000531,'7',0.446809,0.085895,0.370277,'UP'
0.000531,'7',0.468085,0.085895,0.354061,'UP'
0.000531,'7',0.489362,0.084064,0.33859,'UP'
0.000531,'7',0.510638,0.084064,0.327135,'UP'
0.000531,'7',0.531915,0.084064,0.311812,'UP'
0.000531,'7',0.553191,0.080731,0.292621,'UP'
0.000531,'7',0.574468,0.080731,0.275513,'UP'
0.000531,'7',0.595745,0.080731,0.261976,'UP'
0.000531,'7',0.617021,0.080731,0.249926,'UP'
0.000531,'7',0.638298,0.080731,0.259149,'UP'
0.000531,'7',0.659574,0.080731,0.26986,'UP'
0.000531,'7',0.680851,0.080731,0.292621,'UP'
0.000531,'7',0.702128,0.071664,0.349301,'DOWN'
0.000531,'7',0.723404,0.108262,0.418328,'UP'
0.000531,'7',0.744681,0.084064,0.491223,'UP'
0.000531,'7',0.765957,0.080731,0.505951,'UP'
0.000531,'7',0.787234,0.07932,0.478578,'UP'
0.000531,'7',0.808511,0.045214,0.461024,'DOWN'
0.000531,'7',0.829787,0.045214,0.431419,'DOWN'
0.000531,'7',0.851064,0.068302,0.407022,'DOWN'
0.000531,'7',0.87234,0.045214,0.389021,'DOWN'
0.000531,'7',0.893617,0.045214,0.352574,'DOWN'
0.000531,'7',0.914894,0.068302,0.313448,'DOWN'
0.000531,'7',0.93617,0.068302,0.340821,'DOWN'
0.000531,'7',0.957447,0.07932,0.352871,'UP'
0.000531,'7',0.978723,0.068302,0.35778,'DOWN'
0.000531,'7',1,0.044224,0.328622,'DOWN'
0.000575,'1',0,0.044104,0.322821,'DOWN'
0.000575,'1',0.021277,0.043983,0.287712,'DOWN'
0.000575,'1',0.042553,0.043983,0.264058,'DOWN'
0.000575,'1',0.06383,0.043983,0.225082,'DOWN'
0.000575,'1',0.085106,0.043833,0.184915,'DOWN'
0.000575,'1',0.106383,0.043833,0.153079,'DOWN'
0.000575,'1',0.12766,0.043833,0.136715,'DOWN'
0.000575,'1',0.148936,0.044104,0.119905,'DOWN'
0.000575,'1',0.170213,0.043833,0.12288,'DOWN'
0.000575,'1',0.191489,0.045515,0.126599,'DOWN'
0.000575,'1',0.212766,0.045515,0.15784,'DOWN'
0.000575,'1',0.234043,0.081122,0.207528,'UP'
0.000575,'1',0.255319,0.088507,0.301993,'UP'
0.000575,'1',0.276596,0.119731,0.407766,'UP'
0.000575,'1',0.297872,0.045214,0.433204,'DOWN'
0.000575,'1',0.319149,0.045515,0.496876,'DOWN'
0.000575,'1',0.340426,0.119731,0.5241,'UP'
0.000575,'1',0.361702,0.13105,0.523505,'UP'
0.000575,'1',0.382979,0.137294,0.558762,'UP'
0.000575,'1',0.404255,0.138675,0.572449,'UP'
0.000575,'1',0.425532,0.162093,0.558465,'UP'
0.000575,'1',0.446809,0.162093,0.533175,'UP'
0.000575,'1',0.468085,0.162093,0.524249,'UP'
0.000575,'1',0.489362,0.119731,0.517554,'UP'
0.000575,'1',0.510638,0.119731,0.505802,'UP'
0.000575,'1',0.531915,0.119731,0.494644,'UP'
0.000575,'1',0.553191,0.119731,0.49762,'UP'
0.000575,'1',0.574468,0.119731,0.487801,'UP'
0.000575,'1',0.595745,0.094272,0.475454,'UP'
0.000575,'1',0.617021,0.094272,0.46504,'UP'
0.000575,'1',0.638298,0.119731,0.461619,'UP'
0.000575,'1',0.659574,0.119731,0.469206,'UP'
0.000575,'1',0.680851,0.121713,0.484528,'UP'
0.000575,'1',0.702128,0.137294,0.52291,'UP'
0.000575,'1',0.723404,0.119731,0.603987,'UP'
0.000575,'1',0.744681,0.112526,0.677477,'UP'
0.000575,'1',0.765957,0.119731,0.6626,'UP'
0.000575,'1',0.787234,0.107001,0.627938,'UP'
0.000575,'1',0.808511,0.094272,0.580482,'UP'
0.000575,'1',0.829787,0.045515,0.562928,'DOWN'
0.000575,'1',0.851064,0.094272,0.530497,'UP'
0.000575,'1',0.87234,0.090759,0.50848,'UP'
0.000575,'1',0.893617,0.045515,0.461619,'DOWN'
0.000575,'1',0.914894,0.094272,0.41922,'UP'
0.000575,'1',0.93617,0.134622,0.458792,'UP'
0.000575,'1',0.957447,0.134622,0.463255,'UP'
0.000575,'1',0.978723,0.121713,0.476049,'UP'
0.000575,'1',1,0.121713,0.471288,'UP'
0.000619,'2',0,0.121652,0.472032,'UP'
0.000619,'2',0.021277,0.119731,0.456263,'UP'
0.000619,'2',0.042553,0.094272,0.430675,'DOWN'
0.000619,'2',0.06383,0.081122,0.371913,'DOWN'
0.000619,'2',0.085106,0.045214,0.312109,'DOWN'
0.000619,'2',0.106383,0.074877,0.261232,'DOWN'
0.000619,'2',0.12766,0.074877,0.221065,'DOWN'
0.000619,'2',0.148936,0.074877,0.185659,'DOWN'
0.000619,'2',0.170213,0.081122,0.170485,'DOWN'
0.000619,'2',0.191489,0.081122,0.165278,'DOWN'
0.000619,'2',0.212766,0.087366,0.19637,'DOWN'
0.000619,'2',0.234043,0.088387,0.246206,'DOWN'
0.000619,'2',0.255319,0.129248,0.340524,'UP'
0.000619,'2',0.276596,0.13105,0.448676,'UP'
0.000619,'2',0.297872,0.044224,0.471586,'DOWN'
0.000619,'2',0.319149,0.095773,0.541952,'DOWN'
0.000619,'2',0.340426,0.095773,0.563523,'DOWN'
0.000619,'2',0.361702,0.122703,0.555043,'UP'
0.000619,'2',0.382979,0.128438,0.584499,'UP'
0.000619,'2',0.404255,0.128438,0.59759,'UP'
0.000619,'2',0.425532,0.122703,0.574978,'UP'
0.000619,'2',0.446809,0.122703,0.546415,'UP'
0.000619,'2',0.468085,0.122703,0.522612,'UP'
0.000619,'2',0.489362,0.095773,0.521571,'DOWN'
0.000619,'2',0.510638,0.122703,0.510265,'UP'
0.000619,'2',0.531915,0.122703,0.500446,'UP'
0.000619,'2',0.553191,0.128438,0.495983,'UP'
0.000619,'2',0.574468,0.122703,0.490033,'UP'
0.000619,'2',0.595745,0.098625,0.479768,'DOWN'
0.000619,'2',0.617021,0.102558,0.467272,'DOWN'
0.000619,'2',0.638298,0.122703,0.458792,'UP'
0.000619,'2',0.659574,0.128438,0.476198,'UP'
0.000619,'2',0.680851,0.13105,0.493306,'UP'
0.000619,'2',0.702128,0.149634,0.523356,'UP'
0.000619,'2',0.723404,0.149634,0.61202,'UP'
0.000619,'2',0.744681,0.134652,0.6928,'UP'
0.000619,'2',0.765957,0.128438,0.684023,'UP'
0.000619,'2',0.787234,0.122703,0.651592,'UP'
0.000619,'2',0.808511,0.10523,0.61202,'DOWN'
0.000619,'2',0.829787,0.10523,0.583309,'DOWN'
0.000619,'2',0.851064,0.122703,0.566498,'UP'
0.000619,'2',0.87234,0.10523,0.541506,'DOWN'
0.000619,'2',0.893617,0.095773,0.492413,'DOWN'
0.000619,'2',0.914894,0.122703,0.440345,'UP'
0.000619,'2',0.93617,0.13105,0.48319,'UP'
0.000619,'2',0.957447,0.13105,0.489289,'UP'
0.000619,'2',0.978723,0.13105,0.494942,'UP'
0.000619,'2',1,0.122703,0.495091,'UP'
0.000664,'3',0,0.122703,0.491074,'UP'
0.000664,'3',0.021277,0.122703,0.4759,'UP'
0.000664,'3',0.042553,0.095773,0.455817,'DOWN'
0.000664,'3',0.06383,0.088387,0.394674,'DOWN'
0.000664,'3',0.085106,0.044224,0.335019,'DOWN'
0.000664,'3',0.106383,0.044224,0.291282,'DOWN'
0.000664,'3',0.12766,0.044224,0.241595,'DOWN'
0.000664,'3',0.148936,0.074877,0.212883,'DOWN'
0.000664,'3',0.170213,0.074877,0.195329,'DOWN'
0.000664,'3',0.191489,0.081122,0.190866,'DOWN'
0.000664,'3',0.212766,0.081122,0.22285,'DOWN'
0.000664,'3',0.234043,0.088387,0.276257,'DOWN'
0.000664,'3',0.255319,0.124835,0.377417,'UP'
0.000664,'3',0.276596,0.125706,0.493157,'UP'
0.000664,'3',0.297872,0.044224,0.511455,'DOWN'
0.000664,'3',0.319149,0.125706,0.590003,'UP'
0.000664,'3',0.340426,0.125706,0.613359,'UP'
0.000664,'3',0.361702,0.125706,0.594912,'UP'
0.000664,'3',0.382979,0.190165,0.616632,'UP'
0.000664,'3',0.404255,0.168338,0.624517,'UP'
0.000664,'3',0.425532,0.143539,0.602648,'UP'
0.000664,'3',0.446809,0.143539,0.571407,'UP'
0.000664,'3',0.468085,0.124835,0.548646,'UP'
0.000664,'3',0.489362,0.124835,0.538381,'UP'
0.000664,'3',0.510638,0.124835,0.523654,'UP'
0.000664,'3',0.531915,0.124835,0.507736,'UP'
0.000664,'3',0.553191,0.124835,0.500744,'UP'
0.000664,'3',0.574468,0.124835,0.489884,'UP'
0.000664,'3',0.595745,0.098775,0.483487,'DOWN'
0.000664,'3',0.617021,0.098775,0.476346,'DOWN'
0.000664,'3',0.638298,0.124835,0.464148,'UP'
0.000664,'3',0.659574,0.124835,0.476941,'UP'
0.000664,'3',0.680851,0.125706,0.491818,'UP'
0.000664,'3',0.702128,0.155878,0.535555,'UP'
0.000664,'3',0.723404,0.155878,0.622434,'UP'
0.000664,'3',0.744681,0.190165,0.703511,'UP'
0.000664,'3',0.765957,0.125706,0.701726,'UP'
0.000664,'3',0.787234,0.125706,0.674055,'UP'
0.000664,'3',0.808511,0.125706,0.63731,'UP'
0.000664,'3',0.829787,0.125706,0.60964,'UP'
0.000664,'3',0.851064,0.155878,0.588515,'UP'
0.000664,'3',0.87234,0.125706,0.56501,'UP'
0.000664,'3',0.893617,0.124835,0.508628,'UP'
0.000664,'3',0.914894,0.124835,0.455668,'UP'
0.000664,'3',0.93617,0.128498,0.487057,'UP'
0.000664,'3',0.957447,0.125706,0.495091,'UP'
0.000664,'3',0.978723,0.125706,0.507289,'UP'
0.000664,'3',1,0.125706,0.500893,'UP'
0.000708,'4',0,0.125706,0.495091,'UP'
0.000708,'4',0.021277,0.125706,0.476793,'UP'
0.000708,'4',0.042553,0.106761,0.448676,'DOWN'
0.000708,'4',0.06383,0.098775,0.386195,'DOWN'
0.000708,'4',0.085106,0.081122,0.328771,'DOWN'
0.000708,'4',0.106383,0.081122,0.282952,'DOWN'
0.000708,'4',0.12766,0.081122,0.23371,'DOWN'
0.000708,'4',0.148936,0.081122,0.195775,'DOWN'
0.000708,'4',0.170213,0.044043,0.175989,'DOWN'
0.000708,'4',0.191489,0.044043,0.178816,'DOWN'
0.000708,'4',0.212766,0.044104,0.207081,'DOWN'
0.000708,'4',0.234043,0.081122,0.256471,'DOWN'
0.000708,'4',0.255319,0.119611,0.365665,'UP'
0.000708,'4',0.276596,0.124204,0.475454,'UP'
0.000708,'4',0.297872,0.044224,0.502678,'DOWN'
0.000708,'4',0.319149,0.124204,0.567837,'UP'
0.000708,'4',0.340426,0.124204,0.58078,'UP'
0.000708,'4',0.361702,0.124204,0.564118,'UP'
0.000708,'4',0.382979,0.124204,0.582267,'UP'
0.000708,'4',0.404255,0.095773,0.586879,'DOWN'
0.000708,'4',0.425532,0.095773,0.564713,'DOWN'
0.000708,'4',0.446809,0.095773,0.531836,'DOWN'
0.000708,'4',0.468085,0.095773,0.511604,'DOWN'
0.000708,'4',0.489362,0.044224,0.500893,'DOWN'
0.000708,'4',0.510638,0.044134,0.48914,'DOWN'
0.000708,'4',0.531915,0.044134,0.471883,'DOWN'
0.000708,'4',0.553191,0.044134,0.465338,'DOWN'
0.000708,'4',0.574468,0.044104,0.461916,'DOWN'
0.000708,'4',0.595745,0.044104,0.455668,'DOWN'
0.000708,'4',0.617021,0.044104,0.445552,'DOWN'
0.000708,'4',0.638298,0.044104,0.439899,'DOWN'
0.000708,'4',0.659574,0.044104,0.451949,'DOWN'
0.000708,'4',0.680851,0.044134,0.465338,'DOWN'
0.000708,'4',0.702128,0.044134,0.497917,'DOWN'
0.000708,'4',0.723404,0.095773,0.587474,'UP'
0.000708,'4',0.744681,0.124204,0.656501,'UP'
0.000708,'4',0.765957,0.095773,0.653972,'UP'
0.000708,'4',0.787234,0.044224,0.638352,'DOWN'
0.000708,'4',0.808511,0.044134,0.600268,'DOWN'
0.000708,'4',0.829787,0.044104,0.572895,'DOWN'
0.000708,'4',0.851064,0.044134,0.55177,'DOWN'
0.000708,'4',0.87234,0.044134,0.528563,'DOWN'
0.000708,'4',0.893617,0.044104,0.478727,'DOWN'
0.000708,'4',0.914894,0.044104,0.426659,'DOWN'
0.000708,'4',0.93617,0.124204,0.472925,'UP'
0.000708,'4',0.957447,0.044134,0.485421,'DOWN'
0.000708,'4',0.978723,0.044134,0.497471,'DOWN'
0.000708,'4',1,0.044134,0.492264,'DOWN'
0.000752,'5',0,0.095773,0.47828,'UP'
0.000752,'5',0.021277,0.044134,0.457007,'DOWN'
0.000752,'5',0.042553,0.044104,0.435138,'DOWN'
0.000752,'5',0.06383,0.044104,0.373996,'DOWN'
0.000752,'5',0.085106,0.044104,0.317763,'DOWN'
0.000752,'5',0.106383,0.044104,0.276406,'DOWN'
0.000752,'5',0.12766,0.044104,0.23133,'DOWN'
0.000752,'5',0.148936,0.044104,0.201577,'DOWN'
0.000752,'5',0.170213,0.044104,0.182386,'DOWN'
0.000752,'5',0.191489,0.081122,0.182237,'UP'
0.000752,'5',0.212766,0.081122,0.204255,'UP'
0.000752,'5',0.234043,0.087366,0.256769,'UP'
0.000752,'5',0.255319,0.124204,0.355995,'UP'
0.000752,'5',0.276596,0.124204,0.458941,'UP'
0.000752,'5',0.297872,0.095473,0.493454,'UP'
0.000752,'5',0.319149,0.124204,0.561291,'UP'
0.000752,'5',0.340426,0.095473,0.580036,'UP'
0.000752,'5',0.361702,0.095473,0.567539,'UP'
0.000752,'5',0.382979,0.124204,0.591044,'UP'
0.000752,'5',0.404255,0.095473,0.589705,'UP'
0.000752,'5',0.425532,0.095473,0.567093,'UP'
0.000752,'5',0.446809,0.083103,0.542398,'UP'
0.000752,'5',0.468085,0.095473,0.52053,'UP'
0.000752,'5',0.489362,0.095473,0.514877,'UP'
0.000752,'5',0.510638,0.044224,0.503273,'DOWN'
0.000752,'5',0.531915,0.044224,0.490777,'DOWN'
0.000752,'5',0.553191,0.044224,0.479768,'DOWN'
0.000752,'5',0.574468,0.044224,0.470693,'DOWN'
0.000752,'5',0.595745,0.044224,0.461321,'DOWN'
0.000752,'5',0.617021,0.044224,0.448378,'DOWN'
0.000752,'5',0.638298,0.044224,0.438709,'DOWN'
0.000752,'5',0.659574,0.044224,0.445403,'DOWN'
0.000752,'5',0.680851,0.049628,0.458941,'DOWN'
0.000752,'5',0.702128,0.095473,0.488545,'UP'
0.000752,'5',0.723404,0.124204,0.566201,'UP'
0.000752,'5',0.744681,0.124204,0.625707,'UP'
0.000752,'5',0.765957,0.124234,0.613657,'UP'
0.000752,'5',0.787234,0.095473,0.588069,'UP'
0.000752,'5',0.808511,0.044224,0.54582,'DOWN'
0.000752,'5',0.829787,0.044134,0.508331,'DOWN'
0.000752,'5',0.851064,0.095473,0.500298,'UP'
0.000752,'5',0.87234,0.095473,0.480661,'UP'
0.000752,'5',0.893617,0.044224,0.443618,'DOWN'
0.000752,'5',0.914894,0.10535,0.399732,'UP'
0.000752,'5',0.93617,0.161553,0.450461,'UP'
0.000752,'5',0.957447,0.124204,0.467272,'UP'
0.000752,'5',0.978723,0.132491,0.487206,'UP'
0.000752,'5',1,0.124204,0.485272,'UP'
0.000796,'6',0,0.124204,0.475454,'UP'
0.000796,'6',0.021277,0.124204,0.453436,'UP'
0.000796,'6',0.042553,0.107962,0.424576,'UP'
0.000796,'6',0.06383,0.10535,0.361648,'UP'
0.000796,'6',0.085106,0.090249,0.299018,'UP'
0.000796,'6',0.106383,0.081122,0.248289,'DOWN'
0.000796,'6',0.12766,0.074877,0.203957,'DOWN'
0.000796,'6',0.148936,0.074877,0.164683,'DOWN'
0.000796,'6',0.170213,0.081122,0.140434,'DOWN'
0.000796,'6',0.191489,0.081122,0.128979,'DOWN'
0.000796,'6',0.212766,0.076018,0.135079,'DOWN'
0.000796,'6',0.234043,0.081122,0.150104,'DOWN'
0.000796,'6',0.255319,0.081122,0.193246,'DOWN'
0.000796,'6',0.276596,0.090429,0.230735,'UP'
0.000796,'6',0.297872,0.090939,0.281464,'UP'
0.000796,'6',0.319149,0.122703,0.366706,'UP'
0.000796,'6',0.340426,0.137174,0.436328,'UP'
0.000796,'6',0.361702,0.137174,0.47352,'UP'
0.000796,'6',0.382979,0.156989,0.505207,'UP'
0.000796,'6',0.404255,0.156989,0.499107,'UP'
0.000796,'6',0.425532,0.156989,0.466528,'UP'
0.000796,'6',0.446809,0.137174,0.439304,'UP'
0.000796,'6',0.468085,0.137174,0.411336,'UP'
0.000796,'6',0.489362,0.122703,0.387385,'UP'
0.000796,'6',0.510638,0.122703,0.365367,'UP'
0.000796,'6',0.531915,0.122703,0.350342,'UP'
0.000796,'6',0.553191,0.090939,0.335168,'DOWN'
0.000796,'6',0.574468,0.090939,0.308242,'DOWN'
0.000796,'6',0.595745,0.090939,0.30125,'DOWN'
0.000796,'6',0.617021,0.102978,0.297382,'UP'
0.000796,'6',0.638298,0.099526,0.300357,'DOWN'
0.000796,'6',0.659574,0.100997,0.311961,'DOWN'
0.000796,'6',0.680851,0.122703,0.332639,'UP'
0.000796,'6',0.702128,0.145851,0.390509,'UP'
0.000796,'6',0.723404,0.209109,0.47114,'UP'
0.000796,'6',0.744681,0.209109,0.55787,'UP'
0.000796,'6',0.765957,0.15759,0.559655,'UP'
0.000796,'6',0.787234,0.122703,0.533472,'UP'
0.000796,'6',0.808511,0.137174,0.494644,'UP'
0.000796,'6',0.829787,0.122703,0.458346,'UP'
0.000796,'6',0.851064,0.090939,0.429634,'DOWN'
0.000796,'6',0.87234,0.090068,0.405088,'DOWN'
0.000796,'6',0.893617,0.090939,0.373847,'DOWN'
0.000796,'6',0.914894,0.102978,0.339036,'DOWN'
0.000796,'6',0.93617,0.102978,0.36983,'DOWN'
0.000796,'6',0.957447,0.102978,0.375632,'DOWN'
0.000796,'6',0.978723,0.122703,0.392443,'UP'
0.000796,'6',1,0.102978,0.371169,'DOWN'
0.000841,'7',0,0.090219,0.353169,'DOWN'
0.000841,'7',0.021277,0.090939,0.304671,'DOWN'
0.000841,'7',0.042553,0.083644,0.276555,'DOWN'
0.000841,'7',0.06383,0.083644,0.227016,'DOWN'
0.000841,'7',0.085106,0.083644,0.185361,'DOWN'
0.000841,'7',0.106383,0.081122,0.151294,'DOWN'
0.000841,'7',0.12766,0.081122,0.12526,'DOWN'
0.000841,'7',0.148936,0.076618,0.101904,'DOWN'
0.000841,'7',0.170213,0.076018,0.090152,'DOWN'
0.000841,'7',0.191489,0.076018,0.085094,'DOWN'
0.000841,'7',0.212766,0.081122,0.090598,'DOWN'
0.000841,'7',0.234043,0.081122,0.100565,'DOWN'
0.000841,'7',0.255319,0.081122,0.123178,'DOWN'
0.000841,'7',0.276596,0.081962,0.147873,'DOWN'
0.000841,'7',0.297872,0.083884,0.175841,'DOWN'
0.000841,'7',0.319149,0.083884,0.23371,'DOWN'
0.000841,'7',0.340426,0.089798,0.292472,'DOWN'
0.000841,'7',0.361702,0.117029,0.341267,'UP'
0.000841,'7',0.382979,0.122703,0.385004,'UP'
0.000841,'7',0.404255,0.122703,0.396608,'UP'
0.000841,'7',0.425532,0.122703,0.383814,'UP'
0.000841,'7',0.446809,0.122703,0.366558,'UP'
0.000841,'7',0.468085,0.122703,0.348111,'UP'
0.000841,'7',0.489362,0.102978,0.329515,'DOWN'
0.000841,'7',0.510638,0.089798,0.312258,'DOWN'
0.000841,'7',0.531915,0.087426,0.29515,'DOWN'
0.000841,'7',0.553191,0.087426,0.274026,'DOWN'
0.000841,'7',0.574468,0.087426,0.254686,'DOWN'
0.000841,'7',0.595745,0.083884,0.240405,'DOWN'
0.000841,'7',0.617021,0.083884,0.229694,'DOWN'
0.000841,'7',0.638298,0.083884,0.234157,'DOWN'
0.000841,'7',0.659574,0.087426,0.245611,'DOWN'
0.000841,'7',0.680851,0.089798,0.270009,'DOWN'
0.000841,'7',0.702128,0.13192,0.32892,'UP'
0.000841,'7',0.723404,0.156989,0.430824,'UP'
0.000841,'7',0.744681,0.15759,0.517406,'UP'
0.000841,'7',0.765957,0.15759,0.533472,'UP'
0.000841,'7',0.787234,0.122703,0.521571,'UP'
0.000841,'7',0.808511,0.13093,0.497173,'UP'
0.000841,'7',0.829787,0.122703,0.469206,'UP'
0.000841,'7',0.851064,0.13093,0.453436,'UP'
0.000841,'7',0.87234,0.126606,0.436626,'UP'
0.000841,'7',0.893617,0.122703,0.394972,'UP'
0.000841,'7',0.914894,0.122703,0.349598,'UP'
0.000841,'7',0.93617,0.117029,0.371616,'UP'
